timestamp,symbol,sector,volume,market_cap,open_price,close_price,price_change
2023-01-11 12:00:00,AMZN,Healthcare,19988954,235738431590.95682,103.59491014166238,103.09818485277768,-0.48
2023-01-11 13:00:00,MSFT,Healthcare,40247228,705166139033.3384,103.41249096420712,103.86384426773759,0.44
2023-01-11 14:00:00,AAPL,Technology,3639929,817311013873.5696,104.11208161041176,104.86681795028069,0.72
2023-01-11 15:00:00,MSFT,Consumer,4133211,546883885761.7695,103.73439337258273,102.99470367859017,-0.71
2023-01-11 16:00:00,AAPL,Healthcare,28434009,967068239980.89,102.70876242560931,102.85168114426195,0.14
2023-01-11 17:00:00,TSLA,Consumer,48698800,52617052936.30314,100.13961352960726,99.98693956709698,-0.15
2023-01-11 18:00:00,GOOGL,Technology,25217665,505290802706.22363,100.18356241908828,100.53381947173283,0.35
2023-01-11 19:00:00,GOOGL,Consumer,12616152,718735493375.2275,96.04606667245122,95.4617900132312,-0.61
2023-01-11 20:00:00,GOOGL,Finance,2726199,862777830678.0298,94.72831839940812,95.49985129386678,0.81
2023-01-11 21:00:00,MSFT,Energy,47413053,180076356295.88226,92.97056982962775,92.2231353477287,-0.8
2023-01-11 22:00:00,TSLA,Healthcare,13756935,800203478281.9177,92.52546978385163,92.41245874029131,-0.12
2023-01-11 23:00:00,AAPL,Energy,6071915,553154368642.8268,92.13070098585193,92.33076099543622,0.22
2023-01-12 00:00:00,AMZN,Consumer,33005216,397157128307.97327,93.8995306124845,93.57729707363833,-0.34
2023-01-12 01:00:00,AAPL,Healthcare,1443945,132583313550.51447,96.87328607386995,96.46477067647584,-0.42
2023-01-12 02:00:00,AMZN,Consumer,7310114,865430463150.0035,94.70762788671806,94.8128649366039,0.11
2023-01-12 03:00:00,AAPL,Finance,3276787,158115934971.53564,98.48235690100975,98.52064680197553,0.04
2023-01-12 04:00:00,TSLA,Technology,42245272,310478071349.89014,96.94741955374063,96.950298004749,0.0
2023-01-12 05:00:00,AMZN,Healthcare,30018490,290755486430.4744,97.28194008190667,97.69961450351379,0.43
2023-01-12 06:00:00,MSFT,Finance,24278769,871542620156.6635,98.27589493591448,98.08205915104237,-0.2
2023-01-12 07:00:00,AAPL,Finance,43893202,673030291214.6891,103.08076609101342,103.24548536690305,0.16
2023-01-12 08:00:00,AAPL,Healthcare,16342276,796884715794.1809,101.9627885147294,101.70451533972343,-0.25
2023-01-12 09:00:00,AMZN,Consumer,49754994,251217430893.70648,98.29878015405626,97.88133989202674,-0.42
2023-01-12 10:00:00,MSFT,Finance,35829066,625249225507.392,101.22882983178863,101.08470091805589,-0.14
2023-01-12 11:00:00,MSFT,Energy,3755063,572174237160.605,99.54160122839633,99.29336180154516,-0.25
2023-01-12 12:00:00,TSLA,Finance,34091145,832997546411.4828,98.82173910246837,98.59998124173484,-0.22
2023-01-12 13:00:00,MSFT,Consumer,2228807,906180973420.7793,96.61257980882503,97.17550624960414,0.58
2023-01-12 14:00:00,MSFT,Consumer,26288599,13144614705.90942,95.91947387079672,95.7976065226975,-0.13
2023-01-12 15:00:00,MSFT,Energy,33134440,674345899139.7339,94.30727559083078,93.9946909796623,-0.33
2023-01-12 16:00:00,GOOGL,Finance,47457316,52783963320.60929,95.58314328701746,95.59656257443324,0.01
2023-01-12 17:00:00,TSLA,Consumer,42156180,549309806412.27856,95.73758964541962,95.78748230374893,0.05
2023-01-12 18:00:00,AAPL,Healthcare,5463158,288345096314.6345,94.43353805556315,93.87313108675163,-0.59
2023-01-12 19:00:00,AMZN,Technology,9803208,307469822922.6191,96.31441233968893,96.17070821609482,-0.15
2023-01-12 20:00:00,AAPL,Technology,23958638,353605544948.90424,96.80560958348401,96.64167687123033,-0.17
2023-01-12 21:00:00,TSLA,Technology,36823502,621671156600.5605,93.2314530593888,93.15120675552033,-0.09
2023-01-12 22:00:00,AMZN,Finance,38967791,334715915703.10046,94.94635858650109,95.29078997185682,0.36
2023-01-12 23:00:00,TSLA,Energy,28199725,732966351539.6901,95.2974092343291,95.36253161051425,0.07
2023-01-13 00:00:00,MSFT,Consumer,8640167,405122858188.29584,97.94807329443884,98.54944378095222,0.61
2023-01-13 01:00:00,AMZN,Healthcare,20608785,69284847109.64865,98.1908227575962,98.18509805790434,-0.01
2023-01-13 02:00:00,MSFT,Healthcare,8322153,783976082641.6232,96.63605090725392,97.4942212114666,0.89
2023-01-13 03:00:00,AAPL,Finance,44391803,286472566268.1133,96.2412050226725,96.01947730984314,-0.23
2023-01-13 04:00:00,AAPL,Technology,37073939,433334112719.6634,97.78860832557213,97.41233615420288,-0.38
2023-01-13 05:00:00,AMZN,Finance,48009221,685758439338.6797,96.28122223651032,96.5446970888145,0.27
2023-01-13 06:00:00,AMZN,Energy,43023297,333123700991.5633,95.43337598031984,96.08427070235014,0.68
2023-01-13 07:00:00,TSLA,Energy,19303750,57529070490.56891,95.01024618820794,94.35524398113917,-0.69
2023-01-13 08:00:00,TSLA,Consumer,18601359,374547125965.8008,92.82620459524101,92.73477512416855,-0.1
2023-01-13 09:00:00,MSFT,Consumer,17001900,944504134111.6091,91.4220719361461,91.1428771815414,-0.31
2023-01-13 10:00:00,AMZN,Energy,29180762,642092662901.2596,91.73756985710047,91.80309388101806,0.07
2023-01-13 11:00:00,AAPL,Energy,49445041,671807669518.5397,93.943817584639,93.94852319452804,0.01
2023-01-13 12:00:00,TSLA,Energy,31284261,632649871484.0022,94.53969755422219,95.17565723545141,0.67
2023-01-13 13:00:00,TSLA,Finance,1371616,199793146820.47736,94.45298336241812,94.40178758192909,-0.05
2023-01-13 14:00:00,AAPL,Energy,19737371,418915530238.17786,92.88266327078249,93.52113131345588,0.69
2023-01-13 15:00:00,TSLA,Healthcare,10163766,751188858564.955,94.91709158576852,94.76754954850556,-0.16
2023-01-13 16:00:00,MSFT,Technology,19546183,102271524655.60599,95.7400332105963,96.18354023805425,0.46
2023-01-13 17:00:00,AMZN,Energy,15451300,278574923313.62256,94.38678658999132,94.49470043218014,0.11
2023-01-13 18:00:00,AAPL,Technology,34833647,277042789357.38776,96.08319739577765,96.91426199694652,0.86
2023-01-13 19:00:00,AMZN,Finance,3843236,432586908666.9115,97.15851646096283,96.44099359665363,-0.74
2023-01-13 20:00:00,TSLA,Technology,13126467,980388372201.2429,95.57768842415499,95.02149427256451,-0.58
2023-01-13 21:00:00,TSLA,Finance,8379933,68435044137.138115,95.3838984363509,96.25743480621897,0.92
2023-01-13 22:00:00,AAPL,Healthcare,26439173,519182293386.2144,94.44384675909235,94.09758487847728,-0.37
2023-01-13 23:00:00,MSFT,Finance,23931189,180185317330.19824,99.41827583194437,99.08532235691263,-0.33
2023-01-14 00:00:00,GOOGL,Finance,32853087,970705868864.3344,100.47557902120062,100.03563484962251,-0.44
2023-01-14 01:00:00,AAPL,Consumer,36515016,114190201222.73674,100.85087953320195,101.42998845726582,0.57
2023-01-14 02:00:00,GOOGL,Energy,29898827,404197401359.2297,101.80424923176571,101.16621267547458,-0.63
2023-01-14 03:00:00,GOOGL,Energy,24000970,738147099849.7716,104.61234146896543,104.62408441994198,0.01
2023-01-14 04:00:00,MSFT,Healthcare,23362925,704849873599.4178,104.43788962613085,104.29918471360382,-0.13
2023-01-14 05:00:00,GOOGL,Healthcare,31781302,423305908257.0383,103.20571198333222,103.74058362721918,0.52
2023-01-14 06:00:00,GOOGL,Energy,18355904,347177643784.7655,104.94840901675983,104.65262102374963,-0.28
2023-01-14 07:00:00,MSFT,Consumer,5226156,398214766174.3177,104.58120593940052,104.79835447498668,0.21
2023-01-14 08:00:00,GOOGL,Energy,28640477,265011986895.48065,102.3433870645171,101.74405591367623,-0.59
2023-01-14 09:00:00,GOOGL,Consumer,42537804,206127605768.09302,99.75474120450804,100.88892320364582,1.14
2023-01-14 10:00:00,GOOGL,Healthcare,46145249,483556657861.3311,102.80583283758692,102.68267539519933,-0.12
2023-01-14 11:00:00,AAPL,Technology,42682179,269265222311.5397,103.07650942440053,103.08102597156241,0.0
2023-01-14 12:00:00,AAPL,Healthcare,30754469,288174203232.35284,101.86109846415229,102.70387394755659,0.83
2023-01-14 13:00:00,AAPL,Healthcare,48384057,657099307411.0825,101.38370623520741,101.08631093417564,-0.29
2023-01-14 14:00:00,MSFT,Finance,25114910,968568794368.1923,103.02094099704199,103.87981748689893,0.83
2023-01-14 15:00:00,TSLA,Finance,26698550,604033563358.8157,102.4164027503266,102.20569576287329,-0.21
2023-01-14 16:00:00,GOOGL,Finance,21729471,77902487597.9013,99.44751565557252,99.78150923382942,0.34
2023-01-14 17:00:00,GOOGL,Finance,3592536,76508030240.2129,100.09559692047664,99.80898236739093,-0.29
2023-01-14 18:00:00,MSFT,Consumer,45918675,951471797624.7205,102.51460284222826,101.81953515416026,-0.68
2023-01-14 19:00:00,GOOGL,Energy,29466841,297993499517.0263,104.85493806653827,105.07229939128163,0.21
2023-01-14 20:00:00,AAPL,Technology,6504381,92974919096.39296,103.68196794609544,104.0137001656423,0.32
2023-01-14 21:00:00,TSLA,Healthcare,18296381,599445542563.2312,106.31377431979502,105.61429042059348,-0.66
2023-01-14 22:00:00,AMZN,Consumer,21218082,624025129511.9758,106.76656462864165,106.602646819389,-0.15
2023-01-14 23:00:00,GOOGL,Technology,38432795,648856315298.5695,109.41682539071954,110.07374155887366,0.6
2023-01-15 00:00:00,AAPL,Consumer,29190067,268134625829.68375,110.67224566253374,111.00432822228026,0.3
2023-01-15 01:00:00,AMZN,Consumer,41990129,16095573530.26056,107.30427487119016,107.09223357526689,-0.2
2023-01-15 02:00:00,TSLA,Healthcare,6898885,965050354085.0173,111.05292597276227,110.7211410852101,-0.3
2023-01-15 03:00:00,AMZN,Energy,31570706,251642152645.41138,111.1679409366379,112.25085248697151,0.97
2023-01-15 04:00:00,AAPL,Finance,42156155,676350261764.495,112.45036057162727,111.63682040676736,-0.72
2023-01-15 05:00:00,AMZN,Energy,8946155,706923240008.8308,109.4275945097069,109.39520472172723,-0.03
2023-01-15 06:00:00,MSFT,Healthcare,16850872,610397409662.4062,110.53352777661794,109.72403721375407,-0.73
2023-01-15 07:00:00,AMZN,Healthcare,11384778,313594486819.4346,112.97173764027221,113.71442211578689,0.66
2023-01-15 08:00:00,GOOGL,Healthcare,46831617,271825157510.3017,117.34446766659377,117.34028808418152,-0.0
2023-01-15 09:00:00,GOOGL,Technology,40242670,598070614420.0004,120.63105103540695,120.73851767097202,0.09
2023-01-15 10:00:00,MSFT,Energy,48428971,866229537978.0798,121.96818520634291,123.65676905652832,1.38
2023-01-15 11:00:00,AAPL,Energy,27371947,946786995194.4722,118.20088714510936,117.85014216126724,-0.3
2023-01-15 12:00:00,GOOGL,Consumer,7703560,106799898599.35387,118.51358236874846,119.54973234684238,0.87
2023-01-15 13:00:00,TSLA,Consumer,19562775,155673783985.12213,117.10917374552578,116.88038228726403,-0.2
2023-01-15 14:00:00,GOOGL,Consumer,43251489,944791522524.2966,117.65953504088998,117.52216020496151,-0.12
2023-01-15 15:00:00,GOOGL,Healthcare,30012949,736798693106.4578,114.79728840199208,116.31156523093846,1.32
2023-01-15 16:00:00,AAPL,Energy,1533634,883110831004.9432,114.31475657946524,114.22268154314543,-0.08
2023-01-15 17:00:00,AMZN,Healthcare,21709963,203430001501.20782,113.13232341281909,112.3548942618188,-0.69
2023-01-15 18:00:00,GOOGL,Technology,31421467,587998285238.2925,111.8920167434683,112.04973905227494,0.14
2023-01-15 19:00:00,MSFT,Consumer,43133277,701438454823.0562,110.68753009677106,110.5919310340986,-0.09
2023-01-15 20:00:00,AMZN,Healthcare,9102873,680431773561.5256,110.38678163659081,110.58939427919668,0.18
2023-01-15 21:00:00,TSLA,Healthcare,43799087,408743539175.8314,111.01862400404222,110.9444647881161,-0.07
2023-01-15 22:00:00,AAPL,Technology,39178068,16379496799.617168,105.471037599874,106.63941654747364,1.11
2023-01-15 23:00:00,TSLA,Finance,16325339,583343130747.4589,100.45814081698626,100.73778405346448,0.28
2023-01-16 00:00:00,AMZN,Energy,39888665,253848437640.42914,99.77765477059894,99.24136752301978,-0.54
2023-01-16 01:00:00,AMZN,Finance,30581501,450803991896.74744,99.38299614125998,99.4448853129847,0.06
2023-01-16 02:00:00,AMZN,Consumer,2406368,957623434068.7335,99.75888492746036,99.36003402939214,-0.4
2023-01-16 03:00:00,TSLA,Healthcare,24618516,399636282324.7923,98.30704927320043,98.18528918859748,-0.12
2023-01-16 04:00:00,AMZN,Technology,6785267,839961805057.7623,98.32565917910381,97.87806076405393,-0.46
2023-01-16 05:00:00,TSLA,Technology,19001960,189352065143.5019,98.57446872980088,99.61300917467968,1.05
2023-01-16 06:00:00,AMZN,Energy,23747442,672788037527.0038,97.12629524680713,96.79053711549264,-0.35
2023-01-16 07:00:00,MSFT,Finance,17150865,977029947484.5045,99.09495943404757,99.43563024189335,0.34
2023-01-16 08:00:00,AMZN,Energy,19908234,102791207772.06386,99.44572846112798,99.28488522737446,-0.16
2023-01-16 09:00:00,TSLA,Healthcare,46194168,9311622284.96482,100.53358735269286,99.95129019331608,-0.58
2023-01-16 10:00:00,GOOGL,Energy,38043861,434149209839.98175,100.67201351949056,100.77150228595865,0.1
2023-01-16 11:00:00,AMZN,Technology,16866128,93532857568.31583,104.90763366093093,105.11781182321049,0.2
2023-01-16 12:00:00,GOOGL,Technology,41032875,748635965326.5552,106.15896576579988,106.45548184063266,0.28
2023-01-16 13:00:00,MSFT,Consumer,11897034,914634115184.7103,105.12286845081624,103.74459245465614,-1.31
2023-01-16 14:00:00,AAPL,Consumer,45474126,434586951736.05005,106.84891632657497,106.18920669489466,-0.62
2023-01-16 15:00:00,MSFT,Healthcare,18071962,259452930513.28552,103.34939011054865,103.8442035915906,0.48
2023-01-16 16:00:00,AMZN,Finance,40265186,434968915687.60315,103.59660239462279,103.11818967825134,-0.46
2023-01-16 17:00:00,GOOGL,Energy,6432019,723724370032.151,104.25788082807904,104.36367341113903,0.1
2023-01-16 18:00:00,GOOGL,Healthcare,22130108,10045107418.790607,104.53107976805512,103.8735663692194,-0.63
2023-01-16 19:00:00,TSLA,Consumer,19479375,589864535495.2125,103.8332744526041,104.21309714275533,0.37
2023-01-16 20:00:00,GOOGL,Energy,11392034,613678393202.4917,101.73112130697376,102.20481680817238,0.47
2023-01-16 21:00:00,TSLA,Consumer,17394487,638050558649.0396,100.12509817424869,100.49151093029975,0.37
2023-01-16 22:00:00,AAPL,Energy,31671003,242780057900.89633,100.32950339445665,100.84748295550666,0.52
2023-01-16 23:00:00,AMZN,Finance,43066990,714338670654.7487,98.0951267622631,98.86218167705032,0.78
2023-01-17 00:00:00,TSLA,Healthcare,13912550,92300094845.44463,101.56802309521056,100.97178115263682,-0.59
2023-01-17 01:00:00,AAPL,Energy,47737861,200071066130.334,96.20340796545717,95.82404332773989,-0.39
2023-01-17 02:00:00,GOOGL,Technology,37204667,877592576607.8274,95.58109146299975,96.01003243342593,0.45
2023-01-17 03:00:00,GOOGL,Technology,32643648,738984427575.8398,95.79211470684216,96.33344541698114,0.57
2023-01-17 04:00:00,AAPL,Energy,39294471,14731808457.333906,96.76425318131534,96.43799171986299,-0.34
2023-01-17 05:00:00,GOOGL,Energy,44683574,249127884109.43042,94.99167773723836,94.63836281028522,-0.37
2023-01-17 06:00:00,AAPL,Energy,10693374,215192076510.1714,97.14664904763949,96.82984727258741,-0.33
2023-01-17 07:00:00,TSLA,Technology,29563971,271535521708.9356,94.4385287427395,93.68061470825604,-0.8
2023-01-17 08:00:00,TSLA,Technology,31114233,248312210509.6065,93.36924172299346,92.77568823300483,-0.64
2023-01-17 09:00:00,AAPL,Energy,37230949,63463769447.10289,94.5284162937503,93.93889330180258,-0.62
2023-01-17 10:00:00,TSLA,Consumer,5307086,459481576080.2235,96.49496384728486,96.35306873929778,-0.15
2023-01-17 11:00:00,TSLA,Consumer,41885438,733000741311.3789,93.78538276056817,93.91238529208331,0.14
2023-01-17 12:00:00,TSLA,Finance,26793044,607124992992.719,98.74669851666557,98.96071857177235,0.22
2023-01-17 13:00:00,MSFT,Healthcare,9329442,673198796929.4817,96.97421194047911,96.72762482180869,-0.25
2023-01-17 14:00:00,AMZN,Consumer,31371444,82068029357.70291,94.42925470687186,94.2007419934812,-0.24
2023-01-17 15:00:00,GOOGL,Technology,9831924,951539219466.6105,95.37867455807576,95.43764790558274,0.06
2023-01-17 16:00:00,MSFT,Consumer,40722995,838653342009.1818,94.71427919887869,94.0058094966215,-0.75
2023-01-17 17:00:00,TSLA,Finance,4456653,805285228177.167,93.7746144543359,94.22447028427568,0.48
2023-01-17 18:00:00,AAPL,Finance,2888806,823160821236.7257,94.89174029134824,95.50160252170096,0.64
2023-01-17 19:00:00,TSLA,Healthcare,46187464,932777797624.6285,91.99318537126481,91.70543959342726,-0.31
2023-01-17 20:00:00,AMZN,Consumer,31912354,544709712147.584,88.86149006359122,88.68446190951649,-0.2
2023-01-17 21:00:00,TSLA,Technology,38516108,201081735849.75827,87.79973145508258,88.3455438523637,0.62
2023-01-17 22:00:00,AAPL,Technology,36314894,617166824244.6886,89.69252112026194,89.63733708314322,-0.06
2023-01-17 23:00:00,AMZN,Energy,45181713,743138612174.271,88.69862879813756,88.95951162040086,0.29
2023-01-18 00:00:00,TSLA,Technology,44566194,738179475960.6714,91.53548890115884,91.49324280441,-0.05
2023-01-18 01:00:00,AMZN,Healthcare,5058848,521927575142.7132,93.7341983679864,94.46359449535326,0.78
2023-01-18 02:00:00,GOOGL,Healthcare,1809178,69390260614.24448,94.26463304370817,94.4956189253048,0.25
2023-01-18 03:00:00,GOOGL,Technology,7934106,371741825491.6977,94.90511194251124,95.164988604211,0.27
2023-01-18 04:00:00,TSLA,Technology,42040759,920845841854.8939,95.44038175641737,95.71062431765681,0.28
2023-01-18 05:00:00,AMZN,Energy,20339821,584864460847.6686,95.7452521763911,95.47950465303474,-0.28
2023-01-18 06:00:00,AAPL,Technology,32066661,538793611312.4577,95.04393410273994,94.82379375272255,-0.23
2023-01-18 07:00:00,TSLA,Energy,35275469,269584660867.8113,94.56835738408697,94.93208886687725,0.38
2023-01-18 08:00:00,GOOGL,Energy,23284899,369080470996.66235,92.54466989457934,92.6031640624312,0.06
2023-01-18 09:00:00,GOOGL,Technology,29398068,895450743064.0161,88.45411628682425,87.9332935816961,-0.59
2023-01-18 10:00:00,TSLA,Finance,17530109,666796584479.3088,90.40730808807022,91.25401973206112,0.94
2023-01-18 11:00:00,AMZN,Finance,24195170,787599639725.5806,90.69165432694817,91.13516910542728,0.49
2023-01-18 12:00:00,GOOGL,Energy,28965074,454891077644.58746,90.70292068928723,90.71998477662495,0.02
2023-01-18 13:00:00,AMZN,Technology,35575901,630616972236.7018,91.42573067307312,91.30070553756879,-0.14
2023-01-18 14:00:00,GOOGL,Finance,24533566,249135225134.46432,89.91099382122864,90.00030954022272,0.1
2023-01-18 15:00:00,GOOGL,Technology,6779277,705755369453.2028,88.11086385158318,88.33885956656977,0.26
2023-01-18 16:00:00,MSFT,Technology,45324346,428173732369.634,87.6109497831541,86.72038415634458,-1.02
2023-01-18 17:00:00,GOOGL,Technology,3892371,443102969299.93085,90.00815793083848,90.95880146212124,1.06
2023-01-18 18:00:00,AAPL,Consumer,11200944,649673002252.3048,87.90423338938128,87.55706251606318,-0.39
2023-01-18 19:00:00,TSLA,Technology,47276888,936344340847.4578,83.2856300643008,83.28483650508011,-0.0
2023-01-18 20:00:00,TSLA,Consumer,24747415,64942340262.0123,82.41712569533402,82.43149383663709,0.02
2023-01-18 21:00:00,AMZN,Energy,11539669,824918494109.6606,84.30068654790207,85.14236576974606,1.0
2023-01-18 22:00:00,GOOGL,Finance,20599352,293090727301.78094,81.37959353335133,81.34373612154272,-0.04
2023-01-18 23:00:00,AAPL,Finance,48108178,444475535051.87146,79.45857353468763,80.08967615298157,0.79
2023-01-19 00:00:00,AMZN,Finance,18292909,22891415446.233948,79.87739449600879,80.03983614866134,0.2
2023-01-19 01:00:00,MSFT,Finance,20413938,301745031756.4787,83.98294405782343,83.57903444495989,-0.48
2023-01-19 02:00:00,AMZN,Finance,18016233,503128611387.50037,81.70161176629307,81.75664085259784,0.07
2023-01-19 03:00:00,AMZN,Finance,35496200,57119901270.091576,79.41897643020877,79.37191722332553,-0.06
2023-01-19 04:00:00,GOOGL,Finance,49687387,491604633653.782,79.95695798564456,79.52356309456974,-0.54
2023-01-19 05:00:00,MSFT,Energy,11228691,927183518229.5688,81.88340005734369,82.02985784055528,0.18
2023-01-19 06:00:00,AMZN,Technology,42598278,106287824889.69742,80.86133356661091,80.87026985575264,0.01
2023-01-19 07:00:00,AAPL,Healthcare,35020414,764676287347.4288,78.23917169258795,78.45684155932221,0.28
2023-01-19 08:00:00,AAPL,Consumer,34827578,410261382322.61664,78.91789528787702,78.99419025994682,0.1
2023-01-19 09:00:00,TSLA,Healthcare,14907579,655518540809.8137,79.88833506809716,79.62825743609483,-0.33
2023-01-19 10:00:00,MSFT,Healthcare,6453174,260976361387.24414,82.7302110024867,83.04803316899951,0.38
2023-01-19 11:00:00,MSFT,Technology,7124152,160332770278.81693,83.81719846688794,83.55552189399596,-0.31
2023-01-19 12:00:00,TSLA,Technology,2164795,161302151656.9552,85.20532204022797,83.88477991466623,-1.55
2023-01-19 13:00:00,AMZN,Technology,44332370,71421453697.50151,84.75859881213704,84.8131210301453,0.06
2023-01-19 14:00:00,MSFT,Finance,14767053,186461058196.34177,88.89736855285769,88.6510900711808,-0.28
2023-01-19 15:00:00,AAPL,Energy,3409381,664555165603.9792,88.18949301182451,88.35799248905997,0.19
2023-01-19 16:00:00,AAPL,Finance,47695860,881808921231.6646,87.11019097882404,87.98080147212346,1.0
2023-01-19 17:00:00,GOOGL,Energy,41580924,814311559905.5707,90.26273478144778,91.17788143208996,1.01
2023-01-19 18:00:00,MSFT,Energy,26086627,685449175564.6096,87.60136101125059,87.52903604764666,-0.08
2023-01-19 19:00:00,AMZN,Healthcare,12959207,111321431547.69157,84.36465123468577,84.01600791387402,-0.41
2023-01-19 20:00:00,TSLA,Healthcare,33293149,289898258849.6539,84.56637879961463,84.813601539097,0.29
2023-01-19 21:00:00,TSLA,Energy,21060832,310497068447.1465,84.56344176991209,84.40690401851448,-0.19
2023-01-19 22:00:00,AMZN,Energy,1077175,250706989451.2236,84.17802192875365,84.34291679220011,0.2
2023-01-19 23:00:00,GOOGL,Finance,12074355,515490654050.01337,85.85136274656618,85.56768376145163,-0.33
2023-01-20 00:00:00,TSLA,Finance,19856024,536018261064.7929,84.29194797847958,84.39760473892952,0.13
2023-01-20 01:00:00,MSFT,Healthcare,20789002,357529089195.9391,84.40012341878125,84.0574698254491,-0.41
2023-01-20 02:00:00,GOOGL,Technology,2558242,354435369577.6996,83.79226368185124,84.28842005436245,0.59
2023-01-20 03:00:00,MSFT,Energy,33648168,828727042308.1753,82.29871937066946,82.05594732863844,-0.29
2023-01-20 04:00:00,AAPL,Finance,14074362,789503555471.366,82.19693217635468,82.46863517781179,0.33
2023-01-20 05:00:00,GOOGL,Healthcare,38873885,308488035849.0649,83.59854736470051,83.06988382655696,-0.63
2023-01-20 06:00:00,TSLA,Finance,22725224,913874655429.386,87.14407565381816,87.48444902211449,0.39
2023-01-20 07:00:00,GOOGL,Energy,6445315,952862201985.5035,88.15393428743829,87.72798149874481,-0.48
2023-01-20 08:00:00,GOOGL,Energy,9552442,327415799488.0108,83.72713461303542,83.8364725414122,0.13
2023-01-20 09:00:00,GOOGL,Consumer,10618395,355070523844.2618,83.6632674116769,84.0912890949224,0.51
2023-01-20 10:00:00,GOOGL,Technology,37566791,506128519268.53687,83.74660069593993,83.66286125618268,-0.1
2023-01-20 11:00:00,MSFT,Consumer,10714177,941179691721.1399,85.3146871378046,84.87567187279025,-0.51
2023-01-20 12:00:00,AAPL,Healthcare,10805436,876443113709.1692,85.6300278005397,85.84273814452823,0.25
2023-01-20 13:00:00,AMZN,Finance,8204776,103465394621.00621,87.7760685770422,87.4069783722949,-0.42
2023-01-20 14:00:00,GOOGL,Healthcare,20986039,393338012528.1448,88.46365471335936,88.28484949782546,-0.2
2023-01-20 15:00:00,TSLA,Energy,6051646,553817818560.0221,91.22159419711761,91.34267383211265,0.13
2023-01-20 16:00:00,GOOGL,Consumer,4625654,503629340078.98846,90.42113215163188,91.03630149001414,0.68
2023-01-20 17:00:00,TSLA,Consumer,1285711,194669204868.95578,90.68216614626506,90.69420572447,0.01
2023-01-20 18:00:00,MSFT,Consumer,23055388,858957954396.9866,92.18139904737767,92.191934233559,0.01
2023-01-20 19:00:00,TSLA,Healthcare,44066429,677263842213.8406,91.12648604885241,91.46252084091027,0.37
2023-01-20 20:00:00,AMZN,Energy,18353135,838070466476.9518,89.6866642371073,89.70925267402677,0.03
2023-01-20 21:00:00,AAPL,Finance,15689949,858905515070.1227,88.55777442807693,88.8391801284721,0.32
2023-01-20 22:00:00,TSLA,Finance,32385867,748607497812.074,87.23079707575386,87.7012037802339,0.54
2023-01-20 23:00:00,TSLA,Healthcare,21108322,439771390648.4676,88.1424669333417,87.99802912869008,-0.16
2023-01-21 00:00:00,AAPL,Consumer,10241354,610936208260.4092,84.90797681171982,83.51760417690753,-1.64
2023-01-21 01:00:00,AMZN,Technology,48513151,161205040713.6234,82.26569147343318,81.92925478378986,-0.41
2023-01-21 02:00:00,GOOGL,Healthcare,34976813,673971772057.4327,85.33049403810283,85.84618120370054,0.6
2023-01-21 03:00:00,TSLA,Healthcare,47597588,180074002483.54147,84.09303680958013,84.07883989455543,-0.02
2023-01-21 04:00:00,AAPL,Energy,25999678,694255640919.6466,84.4294339344211,84.28627105039875,-0.17
2023-01-21 05:00:00,MSFT,Finance,12059860,230368562593.2147,81.91487815224721,82.39276340498776,0.58
2023-01-21 06:00:00,AAPL,Healthcare,5900164,118433748850.06975,82.06908171078977,82.02750349664272,-0.05
2023-01-21 07:00:00,MSFT,Healthcare,10909551,166119205652.81448,80.88891737157881,80.04260364369317,-1.05
2023-01-21 08:00:00,AMZN,Consumer,14952275,2990143083.8511977,78.3601850263572,77.77040628625134,-0.75
2023-01-21 09:00:00,GOOGL,Consumer,7336356,719020878235.6768,80.45541168341899,80.62382417774535,0.21
2023-01-21 10:00:00,AAPL,Technology,23456258,732668648009.3207,82.35828793168666,82.33074281454726,-0.03
2023-01-21 11:00:00,TSLA,Energy,18178283,515418416563.3462,82.18145679639724,82.77918573923976,0.73
2023-01-21 12:00:00,AMZN,Technology,24871392,162201438254.3283,83.82413103750757,83.51680298632306,-0.37
2023-01-21 13:00:00,AAPL,Consumer,14704180,84470783173.17906,87.014968150683,86.88031215594114,-0.15
2023-01-21 14:00:00,TSLA,Finance,1460796,20109837470.849724,88.32728601682197,87.93665723723731,-0.44
2023-01-21 15:00:00,AAPL,Consumer,42295048,166582428788.2555,89.1746622077854,88.94254315807544,-0.26
2023-01-21 16:00:00,MSFT,Energy,15503356,890964679448.1636,89.52948764739021,88.68258171260354,-0.95
2023-01-21 17:00:00,AAPL,Consumer,6994376,242295304859.9801,90.69247097347377,90.51757749747719,-0.19
2023-01-21 18:00:00,AAPL,Energy,40412770,354917055889.9984,90.03237599285892,90.00902660763265,-0.03
2023-01-21 19:00:00,AAPL,Energy,5989904,106240138996.85185,89.53425230114982,89.47322090092106,-0.07
2023-01-21 20:00:00,AMZN,Energy,10392609,223138943443.42212,90.34165674412361,91.31262775965043,1.07
2023-01-21 21:00:00,AAPL,Energy,18089239,519705346209.4249,89.4854619952626,90.30581306751195,0.92
2023-01-21 22:00:00,TSLA,Energy,12594207,608144930412.5569,88.83078694090975,88.49727198631481,-0.38
2023-01-21 23:00:00,MSFT,Finance,40824448,246106961852.04486,88.83111857223811,87.92329265785395,-1.02
2023-01-22 00:00:00,MSFT,Technology,41875015,58674427065.89209,90.87531368737501,90.83023937142224,-0.05
